SPECTRUM - MS
Pol2_010.RAW
FTMS + p NSI sid=25.00  Full ms2 1000.00@hcd100.00 [1000.00-15000.00]
Scan #: 38-48
RT: 0.86-1.08
AV: 11
Data points: 18008
Mass	Intensity
5378.321485	273.624636
5378.695730	233.057084
5379.070014	327.493584
5379.444337	409.855264
5379.818699	466.543963
5380.193101	311.491147
5380.567541	135.880576
5380.942021	56.126480
5381.316539	218.037904
5381.691097	384.843799
5382.065694	561.099415
5382.440329	520.710402
5382.815004	401.057932
5383.189719	233.659460
5383.564472	183.566333
5383.939264	288.275748
5384.314096	536.187508
5384.688967	692.265272
5385.063876	605.972584
5385.438825	407.969614
5385.813814	241.533104
5386.188841	160.019009
5386.563907	127.527362
5386.939013	146.289532
5387.314158	159.557275
5387.689342	143.440698
5388.064565	198.440848
5388.439828	165.882434
5388.815129	137.004635
5389.190470	290.801660
5389.565850	329.704711
5389.941270	250.701673
5390.316728	129.784086
5390.692226	19.513078
5391.067763	0.376717
5391.443339	140.744824
5391.818955	317.026586
5392.194610	415.271063
5392.570304	294.733415
5392.946037	96.188668
5393.321809	102.321304
5393.697621	226.911628
5394.073472	333.749546
5394.449363	282.449367
5394.825293	134.604372
5395.201262	105.552655
5395.577270	91.417714
5395.953317	65.476558
5396.329404	28.782339
5396.705531	0.614745
5397.081696	38.452465
5397.457901	101.028616
5397.834145	108.991049
5398.210429	134.019543
5398.586752	271.056213
5398.963114	587.466189
5399.339516	760.926042
5399.715957	655.556329
5400.092437	425.747062
5400.468957	375.808875
5400.845516	470.281831
5401.222115	944.266172
5401.598753	1409.654437
5401.975430	1467.639826
5402.352147	1044.357301
5402.728903	765.520128
5403.105698	527.974015
5403.482533	447.451132
5403.859408	504.587924
5404.236321	564.525400
5404.613275	650.528433
5404.990267	654.278500
5405.367299	618.645247
5405.744371	469.838204
5406.121482	331.575073
5406.498633	416.524610
5406.875823	623.367671
5407.253052	603.597147
5407.630321	513.772607
5408.007629	415.208227
5408.384977	467.326285
5408.762365	499.601058
5409.139792	774.821925
5409.517258	849.696735
5409.894764	717.592373
5410.272309	421.222562
5410.649894	166.432647
5411.027519	182.787141
5411.405183	357.276732
5411.782887	532.616365
5412.160630	525.659310
5412.538412	453.439111
5412.916235	345.637422
5413.294096	407.784609
5413.671998	643.950141
5414.049939	897.203673
5414.427919	1154.473892
5414.805939	1019.356907
5415.183999	679.466762
5415.562098	489.057964
5415.940237	239.110749
5416.318416	343.683807
5416.696634	336.942876
5417.074892	349.001894
5417.453189	223.301070
5417.831526	178.664037
5418.209902	116.606111
5418.588319	141.541257
5418.966775	192.747524
5419.345270	260.313423
5419.723805	263.536427
5420.102380	192.389052
5420.480995	125.324391
5420.859649	142.280185
5421.238343	211.266164
5421.617077	325.473644
5421.995850	472.965748
5422.374663	578.438369
5422.753515	740.876376
5423.132408	730.066600
5423.511340	678.527888
5423.890312	534.365443
5424.269323	460.096788
5424.648374	370.318185
5425.027465	192.955244
5425.406596	57.717028
5425.785767	1.048042
5426.164977	43.335115
5426.544227	86.144214
5426.923517	102.484221
5427.302846	81.701383
5427.682215	92.206981
5428.061624	96.301485
5428.441073	130.961739
5428.820562	137.037740
5429.200090	107.883068
5429.579659	60.430077
5429.959267	45.149445
5430.338915	130.365593
5430.718602	194.841716
5431.098330	235.052050
5431.478097	229.660640
5431.857904	96.138407
5432.237751	95.928019
5432.617638	123.043759
5432.997565	203.773866
5433.377531	315.519493
5433.757538	358.887305
5434.137584	373.718394
5434.517670	304.584519
5434.897796	307.375909
5435.277962	290.516377
5435.658168	315.575013
5436.038414	288.175417
5436.418699	257.673583
5436.799025	405.550476
5437.179390	638.063522
5437.559796	825.207157
5437.940241	899.401103
5438.320726	745.481941
5438.701251	550.093786
5439.081816	522.071041
5439.462421	599.426746
5439.843066	695.090713
5440.223751	614.099013
5440.604476	574.416670
5440.985241	419.138388
5441.366046	302.910929
5441.746891	282.278618
5442.127775	198.908821
5442.508700	67.210246
5442.889665	68.437238
5443.270670	304.800874
5443.651715	551.781009
5444.032799	730.079496
5444.413924	723.735663
5444.795089	571.272102
5445.176294	367.293467
5445.557539	220.903508
5445.938824	223.254658
5446.320149	218.609288
5446.701514	180.467339
5447.082919	109.946307
5447.464364	113.351151
5447.845850	111.440974
5448.227375	225.507325
5448.608940	142.847971
5448.990546	81.015918
5449.372191	24.679257
5449.753877	0.453989
5450.135603	74.409542
5450.517369	214.035650
5450.899175	458.035403
5451.281021	464.847784
5451.662907	418.516624
5452.044834	444.249673
5452.426800	353.114850
5452.808807	334.016015
5453.190854	376.448702
5453.572941	500.467558
5453.955068	402.843483
5454.337235	350.866867
5454.719443	318.644279
5455.101690	298.636475
5455.483978	234.003066
5455.866306	165.576032
5456.248674	295.901894
5456.631083	364.817189
5457.013531	341.393002
5457.396020	236.926056
5457.778549	121.939505
5458.161118	74.942733
5458.543728	174.935765
5458.926378	431.286879
5459.309068	589.263202
5459.691798	533.430830
5460.074568	245.796702
5460.457379	70.541006
5460.840230	146.144193
5461.223121	377.361442
5461.606053	573.107956
5461.989024	655.868456
5462.372036	643.046083
5462.755089	594.937788
5463.138181	651.181052
5463.521314	893.351073
5463.904488	1071.451796
5464.287701	1068.391730
5464.670955	895.465321
5465.054249	694.536298
5465.437584	542.788088
5465.820959	604.694984
5466.204374	972.525048
5466.587829	1163.986165
5466.971325	1079.534567
5467.354862	750.989403
5467.738438	524.015511
5468.122055	427.404932
5468.505713	416.437848
5468.889410	380.105678
5469.273148	260.944810
5469.656927	398.917920
5470.040746	509.465737
5470.424605	566.403201
5470.808505	1053.122577
5471.192445	1586.726170
5471.576426	1668.204110
5471.960447	1187.465646
5472.344508	784.113598
5472.728610	560.996529
5473.112752	791.648594
5473.496935	1262.510433
5473.881158	1545.121143
5474.265422	1462.506186
5474.649726	1296.942872
5475.034071	1090.478317
5475.418456	924.744195
5475.802881	698.332140
5476.187347	697.341975
5476.571854	651.825806
5476.956401	628.947384
5477.340988	596.868353
5477.725616	483.429543
5478.110285	573.494143
5478.494994	773.661259
5478.879744	806.047423
5479.264534	649.109787
5479.649364	371.464864
5480.034236	226.960436
5480.419147	188.073545
5480.804100	277.171167
5481.189093	420.324760
5481.574126	665.769472
5481.959200	902.108471
5482.344315	990.769512
5482.729470	762.487039
5483.114666	547.700318
5483.499902	416.506201
5483.885179	287.298626
5484.270497	97.693277
5484.655855	66.509723
5485.041254	31.251786
5485.426693	0.669305
5485.812173	0.000000
5486.197694	0.000000
5486.583255	40.202327
5486.968857	157.834766
5487.354500	353.860000
5487.740183	487.451581
5488.125907	488.996747
5488.511672	391.742763
5488.897477	230.255972
5489.283323	57.079621
5489.669210	1.021644
5490.055137	0.000000
5490.441105	40.351910
5490.827114	66.315426
5491.213164	77.914325
5491.599254	66.532737
5491.985385	38.243626
5492.371556	0.826511
5492.757769	0.000000
5493.144022	66.538664
5493.530316	130.578123
5493.916650	198.786666
5494.303026	349.219371
5494.689442	520.716392
5495.075899	579.537459
5495.462397	511.284753
5495.848935	294.013674
5496.235514	182.614178
5496.622134	171.656894
5497.008795	205.920943
5497.395497	235.344081
5497.782239	191.916449
5498.169022	193.031334
5498.555847	212.491428
5498.942711	369.129634
5499.329617	211.130117
5499.716564	225.122938
5500.103551	320.037690
5500.490579	464.643176
5500.877648	566.526593
5501.264758	501.999309
5501.651909	476.423616
5502.039101	407.623498
5502.426334	357.444918
5502.813607	317.511650
5503.200921	425.945136
5503.588277	548.101534
5503.975673	692.266413
5504.363110	815.576802
5504.750588	862.356359
5505.138107	774.644301
5505.525666	568.386153
5505.913267	525.008138
5506.300909	695.808928
5506.688591	657.957419
5507.076315	571.215662
5507.464079	610.118414
5507.851885	627.743440
5508.239731	465.619360
5508.627619	356.911872
5509.015547	290.754124
5509.403516	396.316911
5509.791527	338.303695
5510.179578	343.683916
5510.567670	312.114103
5510.955804	332.595841
5511.343978	388.809260
5511.732193	302.660242
5512.120450	294.501882
5512.508747	386.332356
5512.897085	432.849454
5513.285465	394.420803
5513.673885	313.520729
5514.062347	281.620344
5514.450850	317.982196
5514.839393	333.528623
5515.227978	301.672399
5515.616604	358.508757
5516.005271	257.058024
5516.393979	179.150866
5516.782728	98.343214
5517.171518	158.971742
5517.560349	224.400180
5517.949221	387.178891
5518.338135	397.960179
5518.727089	311.804384
5519.116085	213.441231
5519.505122	313.645882
5519.894200	438.695906
5520.283319	438.622782
5520.672479	472.714182
5521.061681	437.927844
5521.450923	430.565884
5521.840207	327.025291
5522.229532	213.853517
5522.618898	89.887869
5523.008305	88.475163
5523.397754	177.675168
5523.787244	189.848687
5524.176774	217.261949
5524.566347	254.374782
5524.955960	286.302514
5525.345614	350.999812
5525.735310	295.305825
5526.125047	302.671864
5526.514825	362.565801
5526.904645	635.844063
5527.294505	665.644208
5527.684407	712.000657
5528.074350	769.647882
5528.464335	696.650643
5528.854361	767.156875
5529.244428	916.031377
5529.634536	1181.512544
5530.024685	1459.384800
5530.414876	1737.440282
5530.805108	1813.833802
5531.195382	1774.643721
5531.585697	1720.878247
5531.976053	1492.555772
5532.366450	1314.907301
5532.756889	1083.976040
5533.147369	960.111242
5533.537890	1536.711387
5533.928453	2406.275534
5534.319057	2508.500586
5534.709703	1885.995390
5535.100390	1013.859940
5535.491118	762.131952
5535.881887	730.820716
5536.272698	1165.188348
5536.663551	1424.067120
5537.054444	1228.293684
5537.445379	738.822458
5537.836356	394.765815
5538.227374	349.175947
5538.618433	499.672802
5539.009534	576.995331
5539.400676	886.944009
5539.791860	1040.994404
5540.183085	1110.101027
5540.574352	918.746756
5540.965660	617.537463
5541.357009	289.346229
5541.748400	177.460827
5542.139832	231.391187
5542.531306	297.517861
5542.922821	529.655395
5543.314378	769.883013
5543.705977	1092.535504
5544.097616	1108.233293
5544.489298	857.948005
5544.881021	386.763285
5545.272785	280.880093
5545.664591	232.274681
5546.056438	152.475518
5546.448327	322.492659
5546.840257	487.427039
5547.232229	497.008149
5547.624243	444.723118
5548.016298	288.882526
5548.408395	168.705291
5548.800533	175.992757
5549.192713	311.673491
5549.584934	457.431900
5549.977197	533.699788
5550.369502	492.473457
5550.761848	386.873860
5551.154236	459.388768
5551.546665	520.937132
5551.939136	485.601426
5552.331649	374.166827
5552.724203	250.414331
5553.116799	267.503402
5553.509436	225.778795
5553.902115	347.338394
5554.294836	493.242994
5554.687599	697.857978
5555.080403	701.581253
5555.473249	569.379659
5555.866136	495.959498
5556.259065	397.208901
5556.652036	326.694073
5557.045049	237.670151
5557.438103	195.545104
5557.831199	297.258897
5558.224336	418.488911
5558.617516	467.726145
5559.010737	443.050363
5559.404000	423.866539
5559.797304	260.355550
5560.190650	207.355350
5560.584038	269.118069
5560.977468	337.995872
5561.370940	446.708932
5561.764453	494.926999
5562.158008	559.480914
5562.551605	653.381878
5562.945243	716.982514
5563.338924	520.605656
5563.732646	314.626334
5564.126410	180.764618
5564.520216	233.471990
5564.914063	234.180053
5565.307953	146.141478
5565.701884	127.828425
5566.095857	234.131452
5566.489872	370.893243
5566.883929	422.896231
5567.278027	470.073093
5567.672168	484.470040
5568.066350	758.910814
5568.460574	1061.395672
5568.854840	1278.340656
5569.249148	1060.425495
5569.643498	768.936222
5570.037890	614.762075
5570.432323	814.291968
5570.826799	845.725795
5571.221316	844.819950
5571.615875	855.320723
5572.010477	711.811819
5572.405120	358.777753
5572.799805	276.354070
5573.194532	386.456547
5573.589301	439.250387
5573.984111	423.203227
5574.378964	277.776537
5574.773859	219.172979
5575.168796	228.051694
5575.563775	244.215935
5575.958795	495.186289
5576.353858	450.657710
5576.748963	247.066432
5577.144109	119.278194
5577.539298	376.386865
5577.934529	820.061897
5578.329801	1168.902972
5578.725116	1035.001645
5579.120473	735.816072
5579.515871	392.181425
5579.911312	131.688696
5580.306795	135.856087
5580.702320	237.532977
5581.097887	316.725811
5581.493496	275.723778
5581.889147	280.614249
5582.284840	389.699171
5582.680575	640.584386
5583.076352	751.891489
5583.472172	700.697779
5583.868033	603.171194
5584.263937	356.556965
5584.659882	311.188482
5585.055870	324.655060
5585.451900	293.751877
5585.847972	243.808260
5586.244086	238.593723
5586.640243	365.119135
5587.036441	547.783756
5587.432682	692.346800
5587.828964	572.448009
5588.225289	294.861341
5588.621656	124.701579
5589.018066	34.023802
5589.414517	67.892772
5589.811011	247.460814
5590.207546	417.334690
5590.604124	590.532713
5591.000745	607.878521
5591.397407	606.852898
5591.794112	536.464771
5592.190859	414.692451
5592.587648	350.428562
5592.984479	557.253806
5593.381352	915.585439
5593.778268	1622.458270
5594.175226	2128.996410
5594.572227	2445.830374
5594.969269	2136.774418
5595.366354	1687.951959
5595.763481	1443.881485
5596.160650	999.699836
5596.557862	740.332272
5596.955116	986.292228
5597.352412	1684.726233
5597.749751	2216.757591
5598.147132	2520.824421
5598.544555	2161.578884
5598.942021	1176.181217
5599.339528	542.634729
5599.737079	427.641592
5600.134671	800.640039
5600.532306	1458.352085
5600.929983	1937.073103
5601.327703	1841.005249
5601.725465	1560.992719
5602.123269	1232.085779
5602.521116	989.363626
5602.919005	863.543589
5603.316936	710.468973
5603.714910	441.448759
5604.112926	343.437101
5604.510985	490.952333
5604.909086	824.358249
5605.307230	948.225923
5605.705416	910.346129
5606.103644	805.115267
5606.501915	902.583040
5606.900228	1024.503980
5607.298584	860.890244
5607.696982	525.603157
5608.095422	355.907528
5608.493906	365.845191
5608.892431	352.136289
5609.290999	326.048138
5609.689610	365.358471
5610.088263	489.432656
5610.486958	569.774633
5610.885696	578.768014
5611.284477	699.728027
5611.683300	507.689914
5612.082165	408.322831
5612.481073	216.097641
5612.880024	161.945411
5613.279017	194.060786
5613.678053	273.890737
5614.077131	389.160901
5614.476252	492.488899
5614.875415	467.286603
5615.274621	285.869676
5615.673870	215.203543
5616.073161	133.387044
5616.472495	137.909035
5616.871871	191.965923
5617.271290	205.320025
5617.670751	261.570344
5618.070255	372.637499
5618.469802	616.170538
5618.869391	788.870424
5619.269023	837.189360
5619.668698	639.633470
5620.068415	645.121076
5620.468175	518.569205
5620.867978	594.346045
5621.267823	562.493643
5621.667711	405.045257
5622.067641	370.209064
5622.467615	506.395380
5622.867631	509.002568
5623.267689	503.904690
5623.667791	614.266883
5624.067935	687.854205
5624.468121	783.176985
5624.868351	833.854908
5625.268623	831.530587
5625.668938	773.304776
5626.069295	531.662940
5626.469696	354.537513
5626.870139	263.934351
5627.270625	319.986085
5627.671153	292.074514
5628.071725	325.518791
5628.472339	427.435503
5628.872996	634.086284
5629.273696	778.285915
5629.674438	807.159738
5630.075223	797.968797
5630.476052	795.767556
5630.876922	856.055381
5631.277836	702.882266
5631.678793	587.939834
5632.079792	599.915318
5632.480834	537.813675
5632.881919	557.604006
5633.283047	328.246753
5633.684218	140.332866
5634.085432	7.149459
5634.486688	63.020781
5634.887987	312.433972
5635.289330	568.562566
5635.690715	621.807219
5636.092143	515.125652
5636.493613	331.346162
5636.895127	347.192108
5637.296684	312.003426
5637.698283	174.487120
5638.099926	52.054664
5638.501611	184.239721
5638.903340	420.459061
5639.305111	723.740821
5639.706925	696.431951
5640.108782	631.324205
5640.510682	514.684242
5640.912626	309.728642
5641.314612	154.084299
5641.716641	181.558422
5642.118713	321.981556
5642.520828	496.529854
5642.922986	693.419020
5643.325187	888.506291
5643.727430	992.094369
5644.129717	806.973041
5644.532047	605.190804
5644.934420	559.232755
5645.336836	706.927166
5645.739296	597.153425
5646.141798	475.929620
5646.544343	274.352601
5646.946931	149.082000
5647.349562	239.635811
5647.752237	483.115932
5648.154954	706.346240
5648.557715	676.242198
5648.960518	615.741187
5649.363365	482.094763
5649.766254	260.246686
5650.169187	81.830959
5650.572163	162.303418
5650.975182	451.179734
5651.378245	783.757441
5651.781350	783.592069
5652.184498	562.070753
5652.587690	310.476444
5652.990925	230.076302
5653.394202	498.984153
5653.797523	913.475545
5654.200888	1024.674992
5654.604295	918.346505
5655.007746	780.211492
5655.411239	761.674568
5655.814776	739.234010
5656.218356	673.064969
5656.621980	515.742897
5657.025646	397.428951
5657.429356	423.632984
5657.833109	860.150222
5658.236905	1350.898982
5658.640744	1579.343978
5659.044627	1434.451539
5659.448553	1089.464906
5659.852522	828.782486
5660.256534	873.869842
5660.660590	1041.129675
5661.064689	1361.259198
5661.468831	1511.316122
5661.873016	1503.713986
5662.277245	1395.667563
5662.681517	1171.196657
5663.085832	829.999055
5663.490191	589.256861
5663.894593	590.487654
5664.299038	689.142442
5664.703527	890.388293
5665.108059	931.808618
5665.512634	1078.637328
5665.917253	1143.873063
5666.321915	1141.694507
5666.726620	1376.508802
5667.131369	1633.505240
5667.536161	2015.551666
5667.940996	1856.825139
5668.345875	1543.825589
5668.750797	1081.669662
5669.155762	554.626802
5669.560771	313.995556
5669.965824	501.683449
5670.370919	729.029728
5670.776059	672.320513
5671.181241	486.771108
5671.586467	371.191035
5671.991737	773.264425
5672.397050	1170.557295
5672.802406	1196.051732
5673.207806	881.007831
5673.613249	557.524028
5674.018736	469.846715
5674.424266	529.524574
5674.829839	595.149840
5675.235457	643.458439
5675.641117	649.218812
5676.046821	678.919074
5676.452569	794.778685
5676.858360	1097.135751
5677.264195	1056.626672
5677.670073	826.288125
5678.075995	618.605417
5678.481960	514.050624
5678.887969	401.354262
5679.294021	256.290564
5679.700117	172.694407
5680.106257	154.879013
5680.512440	229.821519
5680.918666	308.413460
5681.324936	502.807117
5681.731250	587.230568
5682.137607	555.632587
5682.544008	461.989746
5682.950453	429.600769
5683.356941	397.843782
5683.763473	449.975299
5684.170048	516.618723
5684.576667	567.216389
5684.983330	413.945333
5685.390036	274.508962
5685.796786	169.806241
5686.203580	271.723197
5686.610417	296.676512
5687.017298	427.579359
5687.424222	539.079182
5687.831191	518.696402
5688.238202	341.763914
5688.645258	141.926790
5689.052357	118.776482
5689.459500	194.375292
5689.866687	329.686328
5690.273918	378.094735
5690.681192	469.702708
5691.088510	417.366454
5691.495871	463.090677
5691.903277	491.604051
5692.310726	572.841945
5692.718219	609.947813
5693.125755	661.993524
5693.533336	744.556546
5693.940960	812.044375
5694.348628	949.462190
5694.756339	1068.593025
5695.164095	911.899393
5695.571894	677.885527
5695.979737	676.315190
5696.387624	970.432900
5696.795555	1372.652161
5697.203530	1462.244666
5697.611548	1413.969572
5698.019610	1256.847561
5698.427716	791.968919
5698.835866	538.248552
5699.244060	412.128596
5699.652298	360.979587
5700.060579	322.404759
5700.468904	191.144914
5700.877274	100.139087
5701.285687	225.735993
5701.694144	586.266411
5702.102645	882.929310
5702.511190	929.331348
5702.919778	797.275248
5703.328411	441.519458
5703.737087	391.940986
5704.145808	288.209868
5704.554572	149.528428
5704.963381	150.462586
5705.372233	385.464589
5705.781129	529.121580
5706.190070	655.822979
5706.599054	583.522658
5707.008082	486.857143
5707.417154	470.222961
5707.826270	558.601599
5708.235430	686.227758
5708.644634	685.907092
5709.053882	772.406103
5709.463175	851.898609
5709.872511	819.652159
5710.281891	526.632145
5710.691315	387.880507
5711.100783	429.185383
5711.510296	485.532711
5711.919852	441.555854
5712.329452	297.253604
5712.739097	227.738008
5713.148785	160.600272
5713.558518	303.918267
5713.968294	561.436666
5714.378115	810.215198
5714.787980	1119.613117
5715.197889	1150.902370
5715.607842	845.120344
5716.017839	408.631161
5716.427880	210.095792
5716.837966	303.931509
5717.248095	445.596154
5717.658269	475.131090
5718.068487	378.433104
5718.478749	551.672769
5718.889055	854.135759
5719.299405	1004.917038
5719.709800	997.742040
5720.120238	878.862869
5720.530721	760.140517
5720.941248	652.596081
5721.351819	508.559643
5721.762435	523.336122
5722.173094	611.187572
5722.583798	807.537501
5722.994546	1058.850871
5723.405338	1182.513650
5723.816175	1120.738900
5724.227055	867.513822
5724.637980	711.720213
5725.048950	813.738579
5725.459963	940.368991
5725.871021	829.013618
5726.282123	484.288805
5726.693269	210.436510
5727.104460	4.024095
5727.515694	92.484409
5727.926974	295.194082
5728.338297	667.007514
5728.749665	1002.296891
5729.161077	1137.577914
5729.572533	1163.962586
5729.984034	1314.932467
5730.395579	1741.845351
5730.807168	1948.750839
5731.218802	1956.283555
5731.630480	1978.086713
5732.042203	1976.741205
5732.453969	1626.657877
5732.865781	1380.255396
5733.277636	1357.080310
5733.689536	1761.918767
5734.101480	2051.054202
5734.513469	1961.679969
5734.925502	1748.991576
5735.337580	1024.999112
5735.749702	675.012091
5736.161868	635.211963
5736.574079	983.570152
5736.986334	1296.633741
5737.398634	1459.073547
5737.810978	1463.492582
5738.223367	1330.458001
5738.635800	1236.242656
5739.048277	901.762621
5739.460799	477.873236
5739.873366	510.191497
5740.285977	907.809178
5740.698632	1400.904179
5741.111332	1713.833088
5741.524077	1699.969256
5741.936866	1607.834649
5742.349699	1244.239701
5742.762577	790.881048
5743.175500	657.306068
5743.588467	933.770458
5744.001478	1303.772900
5744.414534	1435.068815
5744.827635	1059.556833
5745.240781	718.869274
5745.653970	437.487665
5746.067205	412.772438
5746.480484	560.507651
5746.893808	658.439957
5747.307176	650.861913
5747.720589	619.844305
5748.134046	570.375847
5748.547548	797.990464
5748.961095	1037.834567
5749.374686	1304.921910
5749.788322	1389.116029
5750.202002	1266.608465
5750.615728	834.046800
5751.029498	517.733471
5751.443312	578.381669
5751.857171	760.316672
5752.271075	771.251839
5752.685024	655.144595
5753.099017	564.074302
5753.513055	497.664742
5753.927137	447.677133
5754.341265	515.118710
5754.755437	590.379389
5755.169654	756.686025
5755.583915	647.702038
5755.998221	480.473034
5756.412572	301.141577
5756.826968	374.202843
5757.241408	357.719743
5757.655894	257.243273
5758.070424	218.867489
5758.484998	255.925963
5758.899618	466.628776
5759.314282	859.524085
5759.728991	1174.175607
5760.143745	1130.013103
5760.558544	837.125389
5760.973387	612.026667
5761.388275	515.646565
5761.803209	628.003581
5762.218186	670.366335
5762.633209	429.702508
5763.048277	205.962539
5763.463389	26.946447
5763.878547	88.092232
5764.293749	119.709825
5764.708996	141.346269
5765.124288	245.357387
5765.539625	451.260993
5765.955006	712.088286
5766.370433	1106.642113
5766.785904	1258.558103
5767.201421	1127.090010
5767.616982	715.863613
5768.032588	350.510495
5768.448239	284.567062
5768.863935	584.354064
5769.279676	1024.193349
5769.695462	1459.688119
5770.111293	1322.087106
5770.527169	890.118275
5770.943090	530.942539
5771.359056	317.393695
5771.775066	153.230119
5772.191122	159.491972
5772.607223	190.976886
5773.023369	199.467049
5773.439559	150.291965
5773.855795	225.432166
5774.272076	457.051590
5774.688402	805.778315
5775.104772	981.733405
5775.521188	844.099781
5775.937649	542.111184
5776.354155	202.983160
5776.770706	209.667890
5777.187302	382.293461
5777.603943	516.471116
5778.020629	443.399664
5778.437361	455.022757
5778.854137	579.701002
5779.270958	481.843809
5779.687825	755.993474
5780.104737	1009.342619
5780.521693	1288.204842
5780.938695	1525.456117
5781.355742	1563.230824
5781.772834	1525.604356
5782.189972	1245.146518
5782.607154	968.539535
5783.024382	726.007105
5783.441654	851.010125
5783.858972	1000.048127
5784.276335	992.268972
5784.693743	895.803492
5785.111197	803.207805
5785.528695	861.495154
5785.946239	922.913983
5786.363828	828.201463
5786.781463	577.402691
5787.199142	443.937671
5787.616867	444.506320
5788.034637	596.765097
5788.452452	1045.791807
5788.870312	1548.202341
5789.288218	1765.649612
5789.706169	1534.594018
5790.124165	1099.501717
5790.542206	748.490442
5790.960293	755.210811
5791.378425	710.450010
5791.796602	616.635216
5792.214825	578.184079
5792.633092	659.220099
5793.051406	691.600943
5793.469764	507.957509
5793.888168	589.912606
5794.306617	847.115162
5794.725111	1031.164893
5795.143651	1024.078069
5795.562236	780.134574
5795.980867	632.620028
5796.399543	515.254821
5796.818264	628.039135
5797.237031	752.090591
5797.655843	676.963733
5798.074700	622.569049
5798.493603	468.363792
5798.912551	493.906391
5799.331545	818.834364
5799.750584	1270.472284
5800.169668	1718.494820
5800.588798	2138.165138
5801.007973	2370.801564
5801.427194	2311.134488
5801.846460	2605.734898
5802.265771	2770.145333
5802.685129	2577.607713
5803.104531	1943.754706
5803.523979	1423.168184
5803.943473	1105.485073
5804.363012	1487.212253
5804.782596	1695.447812
5805.202226	2058.493618
5805.621901	1913.896811
5806.041622	1682.152142
5806.461389	1384.324579
5806.881201	1475.866408
5807.301058	1621.829020
5807.720962	2174.515928
5808.140910	2241.197424
5808.560904	1942.943559
5808.980944	1473.420764
5809.401029	1058.907841
5809.821160	1036.263716
5810.241337	1004.464252
5810.661559	1164.683547
5811.081826	1297.545197
5811.502140	1414.016473
5811.922498	1352.402192
5812.342903	1199.752071
5812.763353	913.732820
5813.183849	714.546405
5813.604390	917.060641
5814.024977	1348.967995
5814.445610	2009.877791
5814.866288	2171.184108
5815.287012	1768.339424
5815.707781	1270.786305
5816.128596	798.857333
5816.549457	508.504392
5816.970364	349.731502
5817.391316	665.758673
5817.812314	916.971957
5818.233358	1129.068213
5818.654447	1253.515567
5819.075582	1250.353991
5819.496763	973.739874
5819.917990	680.201172
5820.339262	571.975957
5820.760580	709.718040
5821.181944	1160.681529
5821.603353	1516.325843
5822.024809	1517.921503
5822.446310	1097.013524
5822.867857	798.524543
5823.289449	484.099581
5823.711088	320.464852
5824.132772	409.510213
5824.554502	497.015986
5824.976278	786.912118
5825.398100	883.057643
5825.819967	777.681636
5826.241880	646.943451
5826.663839	708.272951
5827.085844	787.557180
5827.507895	730.879414
5827.929992	644.400936
5828.352134	682.573225
5828.774323	785.485184
5829.196557	706.483202
5829.618837	590.342201
5830.041163	437.715251
5830.463535	460.899595
5830.885953	593.062634
5831.308417	761.152719
5831.730927	977.208688
5832.153482	917.890635
5832.576084	860.607843
5832.998731	836.949511
5833.421425	833.070519
5833.844164	873.514832
5834.266949	792.286464
5834.689781	732.073714
5835.112658	721.280738
5835.535581	897.789321
5835.958550	1094.095263
5836.381566	1181.066896
5836.804627	812.591201
5837.227734	449.755865
5837.650887	456.036967
5838.074086	504.714361
5838.497332	590.506274
5838.920623	524.102319
5839.343960	574.727504
5839.767343	822.601348
5840.190773	1172.452370
5840.614248	1169.552888
5841.037770	1020.791446
5841.461337	813.579244
5841.884951	629.446095
5842.308611	411.767851
5842.732317	383.973385
5843.156069	504.110379
5843.579867	384.567080
5844.003711	364.533115
5844.427601	336.787430
5844.851537	486.983377
5845.275520	727.405507
5845.699548	891.162353
5846.123623	773.192432
5846.547744	676.169141
5846.971911	656.244891
5847.396124	970.563922
5847.820384	1270.582894
5848.244689	1618.877733
5848.669041	1584.161800
5849.093439	1650.976230
5849.517883	1572.705853
5849.942374	1327.458373
5850.366910	1034.933097
5850.791493	918.886103
5851.216122	732.299722
5851.640797	821.893291
5852.065519	1158.163924
5852.490286	1555.644863
5852.915100	1498.953615
5853.339961	945.874892
5853.764867	502.805578
5854.189820	573.519675
5854.614819	935.178367
5855.039864	1008.876233
5855.464956	899.047102
5855.890094	1059.452806
5856.315278	1437.828740
5856.740508	1759.346921
5857.165785	1635.609677
5857.591108	1107.053093
5858.016478	561.144874
5858.441894	483.694631
5858.867356	610.593271
5859.292864	906.018930
5859.718419	1170.146018
5860.144020	1171.903567
5860.569668	910.518082
5860.995362	816.098407
5861.421102	609.859271
5861.846889	737.054772
5862.272722	1139.344042
5862.698602	1238.646696
5863.124528	1172.832039
5863.550500	827.076390
5863.976519	492.504317
5864.402584	237.146730
5864.828696	150.701783
5865.254854	315.631672
5865.681059	534.097616
5866.107310	726.767592
5866.533607	781.352963
5866.959951	760.877255
5867.386342	718.283014
5867.812779	538.021056
5868.239262	387.438609
5868.665792	674.040525
5869.092368	810.148626
5869.518991	825.119515
5869.945661	616.379513
5870.372377	393.738412
5870.799139	147.282084
5871.225948	190.743452
5871.652804	441.587992
5872.079706	875.065923
5872.506655	1104.132706
5872.933650	1307.473481
5873.360692	1752.100048
5873.787780	1913.484481
5874.214915	1805.839713
